"","task","b","se","t","roi","hemi","community","parcel","r","control","conjunc"
"187","Stern",0.0272885887549426,0.0215863886267727,1.2641572069678,"LH_Default_PFC_15","LH","Default","PFC_15",0.0623079408428316,FALSE,FALSE
"188","Stroop",-0.000893018789366447,0.0215863886267727,-0.0413695317362568,"LH_Default_PFC_15","LH","Default","PFC_15",0.0623079408428316,FALSE,FALSE
"189","Axcpt",-0.0383104974797855,0.023175964846375,-1.65302707929235,"LH_Default_PFC_16","LH","Default","PFC_16",0.143772861377803,FALSE,FALSE
"190","Cuedts",-0.0132474461759405,0.023175964846375,-0.571602790380162,"LH_Default_PFC_16","LH","Default","PFC_16",0.143772861377803,FALSE,FALSE
"191","Stern",-0.0166467574863066,0.023175964846375,-0.718276783583846,"LH_Default_PFC_16","LH","Default","PFC_16",0.143772861377803,FALSE,FALSE
"192","Stroop",-0.0498418204539989,0.023175964846375,-2.15058232890764,"LH_Default_PFC_16","LH","Default","PFC_16",0.143772861377803,FALSE,FALSE
"193","Axcpt",0.0940715781712508,0.0219748771905146,4.28086934710409,"LH_Default_PFC_17","LH","Default","PFC_17",0.0911554326062501,FALSE,FALSE
"194","Cuedts",-0.0164414534975533,0.0219748771905146,-0.74819319148005,"LH_Default_PFC_17","LH","Default","PFC_17",0.0911554326062501,FALSE,FALSE
"195","Stern",0.0440735068792534,0.0219748771905146,2.00563154447469,"LH_Default_PFC_17","LH","Default","PFC_17",0.0911554326062501,FALSE,FALSE
"196","Stroop",0.0270260164733145,0.0219748771905146,1.22985972749737,"LH_Default_PFC_17","LH","Default","PFC_17",0.0911554326062501,FALSE,FALSE
"197","Axcpt",0.0227061114223458,0.0202246784408323,1.12269332186284,"LH_Default_PFC_18","LH","Default","PFC_18",-0.0498487110369013,FALSE,FALSE
"198","Cuedts",-0.0162901527828211,0.0202246784408323,-0.805459173577383,"LH_Default_PFC_18","LH","Default","PFC_18",-0.0498487110369013,FALSE,FALSE
"199","Stern",-0.0268356005756407,0.0202246784408323,-1.32687402937697,"LH_Default_PFC_18","LH","Default","PFC_18",-0.0498487110369013,FALSE,FALSE
"200","Stroop",-0.00639141008574122,0.0202246784408323,-0.316020356241481,"LH_Default_PFC_18","LH","Default","PFC_18",-0.0498487110369013,FALSE,FALSE
"201","Axcpt",-0.0291368468668719,0.0218559733026571,-1.3331296878611,"LH_Default_PFC_19","LH","Default","PFC_19",0.0500703971246843,FALSE,FALSE
"202","Cuedts",-0.0160490985542998,0.0218559733026571,-0.734311775186361,"LH_Default_PFC_19","LH","Default","PFC_19",0.0500703971246843,FALSE,FALSE
"203","Stern",-0.00967589282076145,0.0218559733026571,-0.442711595899741,"LH_Default_PFC_19","LH","Default","PFC_19",0.0500703971246843,FALSE,FALSE
"204","Stroop",-0.035925081747998,0.0218559733026571,-1.64371914489987,"LH_Default_PFC_19","LH","Default","PFC_19",0.0500703971246843,FALSE,FALSE
"205","Axcpt",-0.0860091023233736,0.0314087157166239,-2.73838329142032,"LH_Default_PFC_2","LH","Default","PFC_2",0.0506175372562337,FALSE,FALSE
"206","Cuedts",-0.0460221087950869,0.0314087157166239,-1.46526553999559,"LH_Default_PFC_2","LH","Default","PFC_2",0.0506175372562337,FALSE,FALSE
"207","Stern",-0.0403238861786956,0.0314087157166239,-1.28384383947775,"LH_Default_PFC_2","LH","Default","PFC_2",0.0506175372562337,FALSE,FALSE
"208","Stroop",-0.0591881603456864,0.0314087157166239,-1.88445019145942,"LH_Default_PFC_2","LH","Default","PFC_2",0.0506175372562337,FALSE,FALSE
"209","Axcpt",0.0704690613329824,0.0216132436611761,3.26045745088998,"LH_Default_PFC_20","LH","Default","PFC_20",0.123040495444823,FALSE,FALSE
"210","Cuedts",-0.0233590469550725,0.0216132436611761,-1.08077470097801,"LH_Default_PFC_20","LH","Default","PFC_20",0.123040495444823,FALSE,FALSE
"211","Stern",0.078289584765024,0.0216132436611761,3.62229686540089,"LH_Default_PFC_20","LH","Default","PFC_20",0.123040495444823,FALSE,FALSE
"212","Stroop",0.0205412973160152,0.0216132436611761,0.95040326375969,"LH_Default_PFC_20","LH","Default","PFC_20",0.123040495444823,FALSE,FALSE
"213","Axcpt",0.0672722339285969,0.0206537700010258,3.25714065399468,"LH_Default_PFC_21","LH","Default","PFC_21",0.0995724288540952,FALSE,FALSE
"214","Cuedts",-0.0184344060746294,0.0206537700010258,-0.89254436714042,"LH_Default_PFC_21","LH","Default","PFC_21",0.0995724288540952,FALSE,FALSE
"215","Stern",0.0342805873017426,0.0206537700010258,1.65977384758521,"LH_Default_PFC_21","LH","Default","PFC_21",0.0995724288540952,FALSE,FALSE
"216","Stroop",0.00499481440263934,0.0206537700010258,0.24183548099893,"LH_Default_PFC_21","LH","Default","PFC_21",0.0995724288540952,FALSE,FALSE
"217","Axcpt",0.00864282828739452,0.0216164909033055,0.399825685216692,"LH_Default_PFC_22","LH","Default","PFC_22",0.160675246389936,FALSE,FALSE
"218","Cuedts",-0.0196861508701494,0.0216164909033055,-0.910700583096911,"LH_Default_PFC_22","LH","Default","PFC_22",0.160675246389936,FALSE,FALSE
"219","Stern",0.000943295888891776,0.0216164909033055,0.0436377899221159,"LH_Default_PFC_22","LH","Default","PFC_22",0.160675246389936,FALSE,FALSE
"220","Stroop",-0.0287528383848207,0.0216164909033055,-1.33013441050341,"LH_Default_PFC_22","LH","Default","PFC_22",0.160675246389936,FALSE,FALSE
"221","Axcpt",0.0400147410959034,0.0202437513343348,1.97664654317482,"LH_Default_PFC_23","LH","Default","PFC_23",0.220346537805732,FALSE,FALSE
"222","Cuedts",-0.0187945728093028,0.0202437513343348,-0.92841353852366,"LH_Default_PFC_23","LH","Default","PFC_23",0.220346537805732,FALSE,FALSE
"223","Stern",0.0136281870494199,0.0202437513343348,0.673204626175463,"LH_Default_PFC_23","LH","Default","PFC_23",0.220346537805732,FALSE,FALSE
"224","Stroop",-0.00956479440674099,0.0202437513343348,-0.4724813226943,"LH_Default_PFC_23","LH","Default","PFC_23",0.220346537805732,FALSE,FALSE
"225","Axcpt",0.0146609363886779,0.0164817415261459,0.889525925729422,"LH_Default_PFC_24","LH","Default","PFC_24",0.160354509071442,FALSE,FALSE
"226","Cuedts",-0.00747136928401404,0.0164817415261459,-0.453311882859091,"LH_Default_PFC_24","LH","Default","PFC_24",0.160354509071442,FALSE,FALSE
"227","Stern",0.0392836599565919,0.0164817415261459,2.38346535736373,"LH_Default_PFC_24","LH","Default","PFC_24",0.160354509071442,FALSE,FALSE
"228","Stroop",-0.0177462933760025,0.0164817415261458,-1.07672440729947,"LH_Default_PFC_24","LH","Default","PFC_24",0.160354509071442,FALSE,FALSE
"229","Axcpt",-0.188517997038686,0.065990515064017,-2.85674383441023,"LH_Default_PFC_3","LH","Default","PFC_3",0.0106550823893987,FALSE,FALSE
"230","Cuedts",-0.0440186065706905,0.065990515064017,-0.667044446129694,"LH_Default_PFC_3","LH","Default","PFC_3",0.0106550823893987,FALSE,FALSE
"231","Stern",-0.170924697157647,0.065990515064017,-2.59014037080683,"LH_Default_PFC_3","LH","Default","PFC_3",0.0106550823893987,FALSE,FALSE
"232","Stroop",-0.109271544092397,0.065990515064017,-1.65586742255904,"LH_Default_PFC_3","LH","Default","PFC_3",0.0106550823893987,FALSE,FALSE
"233","Axcpt",-0.193075617432914,0.0578212326104146,-3.33918197029472,"LH_Default_PFC_4","LH","Default","PFC_4",0.0308025743886534,FALSE,FALSE
"234","Cuedts",-0.0454275910071025,0.0578212326104146,-0.785655873391398,"LH_Default_PFC_4","LH","Default","PFC_4",0.0308025743886534,FALSE,FALSE
"235","Stern",-0.233038259962752,0.0578212326104146,-4.03032328163786,"LH_Default_PFC_4","LH","Default","PFC_4",0.0308025743886534,FALSE,FALSE
"236","Stroop",-0.126719777827956,0.0578212326104146,-2.1915786313613,"LH_Default_PFC_4","LH","Default","PFC_4",0.0308025743886534,FALSE,FALSE
"237","Axcpt",0.0327865307577598,0.0286101077225768,1.14597718665307,"LH_Default_PFC_5","LH","Default","PFC_5",0.0515632406732654,FALSE,FALSE
"238","Cuedts",-0.0190942490716778,0.0286101077225768,-0.6673952176912,"LH_Default_PFC_5","LH","Default","PFC_5",0.0515632406732654,FALSE,FALSE
"239","Stern",0.0385771635486184,0.0286101077225768,1.34837533373481,"LH_Default_PFC_5","LH","Default","PFC_5",0.0515632406732654,FALSE,FALSE
"240","Stroop",0.0141614691385028,0.0286101077225768,0.494981328830429,"LH_Default_PFC_5","LH","Default","PFC_5",0.0515632406732654,FALSE,FALSE
"241","Axcpt",0.107297644320966,0.0288748330918925,3.7159572136572,"LH_Default_PFC_6","LH","Default","PFC_6",0.0318661959374845,FALSE,FALSE
"242","Cuedts",-0.00665197475002358,0.0288748330918925,-0.23037275155337,"LH_Default_PFC_6","LH","Default","PFC_6",0.0318661959374845,FALSE,FALSE
"243","Stern",0.105668358213357,0.0288748330918925,3.65953139459103,"LH_Default_PFC_6","LH","Default","PFC_6",0.0318661959374845,FALSE,FALSE
"244","Stroop",0.0124941378081821,0.0288748330918925,0.432699914434839,"LH_Default_PFC_6","LH","Default","PFC_6",0.0318661959374845,FALSE,FALSE
"245","Axcpt",0.0299848922490768,0.0228610121403467,1.31161700387523,"LH_Default_PFC_7","LH","Default","PFC_7",0.036948467418041,FALSE,FALSE
"246","Cuedts",-0.00957052549705635,0.0228610121403467,-0.418639622703565,"LH_Default_PFC_7","LH","Default","PFC_7",0.036948467418041,FALSE,FALSE
"247","Stern",0.043091126286768,0.0228610121403467,1.88491769402973,"LH_Default_PFC_7","LH","Default","PFC_7",0.036948467418041,FALSE,FALSE
"248","Stroop",-0.00911253452143605,0.0228610121403467,-0.3986059088501,"LH_Default_PFC_7","LH","Default","PFC_7",0.036948467418041,FALSE,FALSE
"249","Axcpt",-0.054234984568291,0.0250767324012873,-2.1627612282335,"LH_Default_PFC_8","LH","Default","PFC_8",0.0646403614898248,FALSE,FALSE
"250","Cuedts",-0.0152009771048664,0.0250767324012873,-0.606178542786783,"LH_Default_PFC_8","LH","Default","PFC_8",0.0646403614898248,FALSE,FALSE
"251","Stern",-0.0451092080617189,0.0250767324012873,-1.7988471280813,"LH_Default_PFC_8","LH","Default","PFC_8",0.0646403614898248,FALSE,FALSE
"252","Stroop",-0.0567343777887336,0.0250767324012873,-2.26243104088877,"LH_Default_PFC_8","LH","Default","PFC_8",0.0646403614898248,FALSE,FALSE
"253","Axcpt",-0.0472925753867945,0.0226243503126205,-2.09033960017907,"LH_Default_PFC_9","LH","Default","PFC_9",0.048829898378154,FALSE,FALSE
"254","Cuedts",-0.020831524584426,0.0226243503126205,-0.920756808331665,"LH_Default_PFC_9","LH","Default","PFC_9",0.048829898378154,FALSE,FALSE
"255","Stern",-0.0348761564846404,0.0226243503126205,-1.54153184523427,"LH_Default_PFC_9","LH","Default","PFC_9",0.048829898378154,FALSE,FALSE
"256","Stroop",-0.0656860156279919,0.0226243503126205,-2.90333268007039,"LH_Default_PFC_9","LH","Default","PFC_9",0.048829898378154,FALSE,FALSE
"257","Axcpt",0.0100802650833713,0.0453153781224168,0.222446893329236,"LH_Default_Temp_1","LH","Default","Temp_1",0.028953618082038,FALSE,FALSE
"258","Cuedts",-0.0583165278287627,0.0453153781224168,-1.28690370123855,"LH_Default_Temp_1","LH","Default","Temp_1",0.028953618082038,FALSE,FALSE
"259","Stern",-0.0287963988566467,0.0453153781224168,-0.635466370353458,"LH_Default_Temp_1","LH","Default","Temp_1",0.028953618082038,FALSE,FALSE
"260","Stroop",-0.0286944044763227,0.0453153781224168,-0.633215602853549,"LH_Default_Temp_1","LH","Default","Temp_1",0.028953618082038,FALSE,FALSE
"261","Axcpt",0.0287134049459433,0.023661786408043,1.21349269454073,"LH_Default_Temp_10","LH","Default","Temp_10",-0.0251920296776354,FALSE,FALSE
"262","Cuedts",-0.000395748943867254,0.023661786408043,-0.0167252352397507,"LH_Default_Temp_10","LH","Default","Temp_10",-0.0251920296776354,FALSE,FALSE
"263","Stern",0.0976603396799702,0.023661786408043,4.12734431778888,"LH_Default_Temp_10","LH","Default","Temp_10",-0.0251920296776354,FALSE,FALSE
"264","Stroop",0.0162809727438441,0.023661786408043,0.688070311475299,"LH_Default_Temp_10","LH","Default","Temp_10",-0.0251920296776354,FALSE,FALSE
"265","Axcpt",-0.0281878442949688,0.0516425971547364,-0.545825458981268,"LH_Default_Temp_2","LH","Default","Temp_2",-0.043429247941739,FALSE,FALSE
"266","Cuedts",0.0412428700336189,0.0516425971547364,0.798621144286045,"LH_Default_Temp_2","LH","Default","Temp_2",-0.043429247941739,FALSE,FALSE
"267","Stern",-0.0339016001258777,0.0516425971547364,-0.656465824604028,"LH_Default_Temp_2","LH","Default","Temp_2",-0.043429247941739,FALSE,FALSE
"268","Stroop",0.0128041107468211,0.0516425971547364,0.247937002634787,"LH_Default_Temp_2","LH","Default","Temp_2",-0.043429247941739,FALSE,FALSE
"269","Axcpt",0.117879762567148,0.0358544691503116,3.28772856942784,"LH_Default_Temp_3","LH","Default","Temp_3",0.143199779257257,FALSE,FALSE
"270","Cuedts",0.0143026186841335,0.0358544691503116,0.398907556661153,"LH_Default_Temp_3","LH","Default","Temp_3",0.143199779257257,FALSE,FALSE
"271","Stern",-0.0305787649508679,0.0358544691503116,-0.852857835453469,"LH_Default_Temp_3","LH","Default","Temp_3",0.143199779257257,FALSE,FALSE
"272","Stroop",0.0799877536254877,0.0358544691503116,2.2309005131315,"LH_Default_Temp_3","LH","Default","Temp_3",0.143199779257257,FALSE,FALSE
"273","Axcpt",-0.0209027210231482,0.0322406207598447,-0.648334943016429,"LH_Default_Temp_4","LH","Default","Temp_4",0.13562471847046,FALSE,FALSE
"274","Cuedts",-0.0203300312705397,0.0322406207598447,-0.630571955235445,"LH_Default_Temp_4","LH","Default","Temp_4",0.13562471847046,FALSE,FALSE
"275","Stern",-0.0525140742961162,0.0322406207598447,-1.62881709652197,"LH_Default_Temp_4","LH","Default","Temp_4",0.13562471847046,FALSE,FALSE
"276","Stroop",-0.033929151864697,0.0322406207598447,-1.05237278517154,"LH_Default_Temp_4","LH","Default","Temp_4",0.13562471847046,FALSE,FALSE
"277","Axcpt",-0.00128393970627886,0.0207161188090199,-0.0619778114865716,"LH_Default_Temp_5","LH","Default","Temp_5",-0.0328048242666082,FALSE,FALSE
"278","Cuedts",0.00682626630628034,0.0207161188090199,0.329514730496146,"LH_Default_Temp_5","LH","Default","Temp_5",-0.0328048242666082,FALSE,FALSE
"279","Stern",0.00527480998349797,0.0207161188090199,0.254623466496113,"LH_Default_Temp_5","LH","Default","Temp_5",-0.0328048242666082,FALSE,FALSE
"280","Stroop",-0.0222073756059935,0.0207161188090199,-1.07198533715322,"LH_Default_Temp_5","LH","Default","Temp_5",-0.0328048242666082,FALSE,FALSE
"281","Axcpt",0.0750872791243987,0.0246109517574492,3.0509701479412,"LH_Default_Temp_6","LH","Default","Temp_6",-0.0170344533197492,FALSE,FALSE
"282","Cuedts",-0.0167696811886823,0.0246109517574492,-0.681391006489881,"LH_Default_Temp_6","LH","Default","Temp_6",-0.0170344533197492,FALSE,FALSE
"283","Stern",0.0455439618538717,0.0246109517574492,1.85055670754734,"LH_Default_Temp_6","LH","Default","Temp_6",-0.0170344533197492,FALSE,FALSE
"284","Stroop",0.0467433661146749,0.0246109517574492,1.89929128200118,"LH_Default_Temp_6","LH","Default","Temp_6",-0.0170344533197492,FALSE,FALSE
"285","Axcpt",0.0440561118781733,0.026268478968403,1.67714742567189,"LH_Default_Temp_7","LH","Default","Temp_7",-0.0147279746617518,FALSE,FALSE
"286","Cuedts",-0.0126515819780055,0.026268478968403,-0.481625981969622,"LH_Default_Temp_7","LH","Default","Temp_7",-0.0147279746617518,FALSE,FALSE
"287","Stern",0.070528905712659,0.026268478968403,2.68492537377191,"LH_Default_Temp_7","LH","Default","Temp_7",-0.0147279746617518,FALSE,FALSE
"288","Stroop",0.0221723803455604,0.026268478968403,0.844067917759165,"LH_Default_Temp_7","LH","Default","Temp_7",-0.0147279746617518,FALSE,FALSE
"289","Axcpt",-0.0100858318560271,0.0220356902979041,-0.45770437502411,"LH_Default_Temp_8","LH","Default","Temp_8",-0.135926588887867,FALSE,FALSE
"290","Cuedts",-0.0191885046830624,0.0220356902979041,-0.870792084280087,"LH_Default_Temp_8","LH","Default","Temp_8",-0.135926588887867,FALSE,FALSE
"291","Stern",0.0217829336545271,0.0220356902979041,0.988529669823818,"LH_Default_Temp_8","LH","Default","Temp_8",-0.135926588887867,FALSE,FALSE
"292","Stroop",-0.0203291000275151,0.0220356902979041,-0.922553355610043,"LH_Default_Temp_8","LH","Default","Temp_8",-0.135926588887867,FALSE,FALSE
"293","Axcpt",0.0135757704167993,0.0208744732913999,0.650352716798482,"LH_Default_Temp_9","LH","Default","Temp_9",-0.06180325123873,FALSE,FALSE
"294","Cuedts",-0.00318023123184114,0.0208744732913999,-0.152350250348658,"LH_Default_Temp_9","LH","Default","Temp_9",-0.06180325123873,FALSE,FALSE
"295","Stern",0.0328560154692841,0.0208744732913999,1.57398057477314,"LH_Default_Temp_9","LH","Default","Temp_9",-0.06180325123873,FALSE,FALSE
"296","Stroop",0.0193141430783302,0.0208744732913999,0.925251756473655,"LH_Default_Temp_9","LH","Default","Temp_9",-0.06180325123873,FALSE,FALSE
"297","Axcpt",0.0058238858327843,0.0209331580583416,0.278213436145319,"LH_DorsAttn_FEF_1","LH","DorsAttn","FEF_1",0.120632607193478,FALSE,FALSE
"298","Cuedts",0.00480211388323171,0.0209331580583416,0.229402265527639,"LH_DorsAttn_FEF_1","LH","DorsAttn","FEF_1",0.120632607193478,FALSE,FALSE
"299","Stern",0.07310914364602,0.0209331580583416,3.4925042577074,"LH_DorsAttn_FEF_1","LH","DorsAttn","FEF_1",0.120632607193478,FALSE,FALSE
"300","Stroop",-0.0279871934302185,0.0209331580583416,-1.33697903356087,"LH_DorsAttn_FEF_1","LH","DorsAttn","FEF_1",0.120632607193478,FALSE,FALSE
"301","Axcpt",0.02875000614459,0.0217382816072822,1.32255192309952,"LH_DorsAttn_FEF_2","LH","DorsAttn","FEF_2",0.0921695285397254,FALSE,FALSE
"302","Cuedts",-0.000860890531918341,0.0217382816072822,-0.0396025107904549,"LH_DorsAttn_FEF_2","LH","DorsAttn","FEF_2",0.0921695285397254,FALSE,FALSE
"303","Stern",0.0526128115869248,0.0217382816072822,2.42028383555855,"LH_DorsAttn_FEF_2","LH","DorsAttn","FEF_2",0.0921695285397254,FALSE,FALSE
"304","Stroop",-0.000547606457602949,0.0217382816072822,-0.0251908806544996,"LH_DorsAttn_FEF_2","LH","DorsAttn","FEF_2",0.0921695285397254,FALSE,FALSE
"305","Axcpt",0.00697899677870983,0.023635390329234,0.295277407374893,"LH_DorsAttn_FEF_3","LH","DorsAttn","FEF_3",0.0832690679515026,FALSE,FALSE
"306","Cuedts",0.0178572195991297,0.023635390329234,0.755528863724439,"LH_DorsAttn_FEF_3","LH","DorsAttn","FEF_3",0.0832690679515026,FALSE,FALSE
"307","Stern",0.0616389022030652,0.023635390329234,2.60790709797695,"LH_DorsAttn_FEF_3","LH","DorsAttn","FEF_3",0.0832690679515026,FALSE,FALSE
"308","Stroop",-0.0300358380651318,0.023635390329234,-1.27079932451893,"LH_DorsAttn_FEF_3","LH","DorsAttn","FEF_3",0.0832690679515026,FALSE,FALSE
"309","Axcpt",0.00933447330533187,0.0163174812579469,0.572053563768355,"LH_DorsAttn_FEF_4","LH","DorsAttn","FEF_4",0.0660365121703304,FALSE,FALSE
"310","Cuedts",-0.00793768678868353,0.0163174812579469,-0.486452943515271,"LH_DorsAttn_FEF_4","LH","DorsAttn","FEF_4",0.0660365121703304,FALSE,FALSE
"311","Stern",0.00362271085976016,0.0163174812579469,0.222014096568724,"LH_DorsAttn_FEF_4","LH","DorsAttn","FEF_4",0.0660365121703304,FALSE,FALSE
"312","Stroop",-0.0190151050025131,0.0163174812579469,-1.16532108736159,"LH_DorsAttn_FEF_4","LH","DorsAttn","FEF_4",0.0660365121703304,FALSE,FALSE
"313","Axcpt",-0.00980821580490044,0.0394499641998908,-0.248624200397312,"LH_DorsAttn_Post_1","LH","DorsAttn","Post_1",-0.0112894819384798,TRUE,FALSE
